problem,unknowns,solver,backend,workers,ranks,threads_per_rank,pinning,reduction,schedule,mode,iterations,converged,stop_reason,relative_residual,omega,blocks,check_interval,seconds_median,seconds_min,seconds_max,reps,updates_per_second,gib_per_second,bytes_per_unknown,seed,commit,label,sweeps,passes,dram_bytes_per_unknown_per_sweep,pinning_status,measured_at,seconds_reps,kernels,kernel_variant
dense_dd_1024,1024,jacobi,jthread,20,1,1,none,deterministic,static,fixed,50,0,iteration_cap,1.071861e-15,1.000000,16,1000000,0.017555,0.016251,0.018495,5,2.916615e+06,22.3172,8216.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_1024,1024,gauss_seidel_f,jthread,20,1,1,none,deterministic,static,fixed,50,0,iteration_cap,1.071341e-15,1.000000,16,1000000,0.021291,0.021124,0.021399,5,2.404822e+06,18.4011,8216.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_1024,1024,block_jacobi,jthread,20,1,1,none,deterministic,static,fixed,50,0,iteration_cap,1.182028e-15,1.000000,16,1000000,0.018324,0.017812,0.020855,5,2.794128e+06,21.3800,8216.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_1024,1024,block_gauss_seidel,jthread,20,1,1,none,deterministic,static,fixed,50,0,iteration_cap,1.182197e-15,1.000000,16,1000000,0.021431,0.021057,0.022841,5,2.389054e+06,18.2804,8216.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_1024,1024,jacobi,mpi,20,20,1,none,deterministic,static,fixed,50,0,iteration_cap,1.071861e-15,1.000000,16,1000000,0.003423,0.003141,0.003895,5,1.495670e+07,114.4449,8216.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_1024,1024,gauss_seidel_f,mpi,20,20,1,none,deterministic,static,fixed,50,0,iteration_cap,1.071341e-15,1.000000,16,1000000,0.035325,0.033982,0.036106,5,1.449379e+06,11.0903,8216.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_1024,1024,block_jacobi,mpi,20,20,1,none,deterministic,static,fixed,50,0,iteration_cap,1.182028e-15,1.000000,16,1000000,0.004901,0.004390,0.005122,5,1.044715e+07,79.9389,8216.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_1024,1024,block_gauss_seidel,mpi,20,20,1,none,deterministic,static,fixed,50,0,iteration_cap,1.182197e-15,1.000000,16,1000000,0.033872,0.031854,0.037596,5,1.511583e+06,11.5662,8216.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_2048,2048,jacobi,serial,1,1,1,none,deterministic,static,fixed,50,0,iteration_cap,1.398989e-15,1.000000,16,1000000,0.128499,0.125954,0.133523,5,7.968939e+05,12.1774,16408.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_2048,2048,gauss_seidel_f,serial,1,1,1,none,deterministic,static,fixed,50,0,iteration_cap,1.396810e-15,1.000000,16,1000000,0.118861,0.117490,0.120299,5,8.615124e+05,13.1649,16408.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_2048,2048,block_jacobi,serial,1,1,1,none,deterministic,static,fixed,50,0,iteration_cap,1.489913e-15,1.000000,16,1000000,0.126519,0.124328,0.129419,5,8.093675e+05,12.3681,16408.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_2048,2048,block_gauss_seidel,serial,1,1,1,none,deterministic,static,fixed,50,0,iteration_cap,1.489585e-15,1.000000,16,1000000,0.124132,0.122956,0.124749,5,8.249278e+05,12.6058,16408.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_2048,2048,jacobi,openmp,20,1,1,none,deterministic,static,fixed,50,0,iteration_cap,1.398989e-15,1.000000,16,1000000,0.011230,0.009811,0.011724,5,9.118749e+06,139.3449,16408.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_2048,2048,gauss_seidel_f,openmp,20,1,1,none,deterministic,static,fixed,50,0,iteration_cap,1.396810e-15,1.000000,16,1000000,0.125304,0.120544,0.133572,5,8.172154e+05,12.4880,16408.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_2048,2048,block_jacobi,openmp,20,1,1,none,deterministic,static,fixed,50,0,iteration_cap,1.489913e-15,1.000000,16,1000000,0.012530,0.011832,0.013071,5,8.172436e+06,124.8842,16408.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_2048,2048,block_gauss_seidel,openmp,20,1,1,none,deterministic,static,fixed,50,0,iteration_cap,1.489585e-15,1.000000,16,1000000,0.127820,0.124230,0.130248,5,8.011263e+05,12.2421,16408.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_2048,2048,jacobi,pthreads,20,1,1,none,deterministic,static,fixed,50,0,iteration_cap,1.398989e-15,1.000000,16,1000000,0.032064,0.028909,0.037177,5,3.193612e+06,48.8020,16408.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_2048,2048,gauss_seidel_f,pthreads,20,1,1,none,deterministic,static,fixed,50,0,iteration_cap,1.396810e-15,1.000000,16,1000000,0.117000,0.113798,0.119089,5,8.752141e+05,13.3743,16408.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_2048,2048,block_jacobi,pthreads,20,1,1,none,deterministic,static,fixed,50,0,iteration_cap,1.489913e-15,1.000000,16,1000000,0.031776,0.031288,0.033381,5,3.222509e+06,49.2436,16408.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_2048,2048,block_gauss_seidel,pthreads,20,1,1,none,deterministic,static,fixed,50,0,iteration_cap,1.489585e-15,1.000000,16,1000000,0.125172,0.116852,0.130658,5,8.180765e+05,12.5011,16408.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_2048,2048,jacobi,jthread,20,1,1,none,deterministic,static,fixed,50,0,iteration_cap,1.398989e-15,1.000000,16,1000000,0.029140,0.028145,0.031050,5,3.514091e+06,53.6993,16408.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_2048,2048,gauss_seidel_f,jthread,20,1,1,none,deterministic,static,fixed,50,0,iteration_cap,1.396810e-15,1.000000,16,1000000,0.116604,0.114618,0.121146,5,8.781892e+05,13.4197,16408.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_2048,2048,block_jacobi,jthread,20,1,1,none,deterministic,static,fixed,50,0,iteration_cap,1.489913e-15,1.000000,16,1000000,0.033514,0.032288,0.039128,5,3.055427e+06,46.6904,16408.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_2048,2048,block_gauss_seidel,jthread,20,1,1,none,deterministic,static,fixed,50,0,iteration_cap,1.489585e-15,1.000000,16,1000000,0.129116,0.123143,0.129874,5,7.930844e+05,12.1192,16408.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_2048,2048,jacobi,mpi,20,20,1,none,deterministic,static,fixed,50,0,iteration_cap,1.398989e-15,1.000000,16,1000000,0.012186,0.011889,0.012684,5,8.403291e+06,128.4119,16408.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_2048,2048,gauss_seidel_f,mpi,20,20,1,none,deterministic,static,fixed,50,0,iteration_cap,1.396810e-15,1.000000,16,1000000,0.160805,0.157321,0.165789,5,6.367980e+05,9.7310,16408.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_2048,2048,block_jacobi,mpi,20,20,1,none,deterministic,static,fixed,50,0,iteration_cap,1.489913e-15,1.000000,16,1000000,0.017028,0.016917,0.020097,5,6.013647e+06,91.8954,16408.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
dense_dd_2048,2048,block_gauss_seidel,mpi,20,20,1,none,deterministic,static,fixed,50,0,iteration_cap,1.489585e-15,1.000000,16,1000000,0.157389,0.154645,0.166737,5,6.506165e+05,9.9422,16408.0,20260802,cd57032941a8.dirty,dense,,,,,,,cxx,cpp
poisson2d_rich_511,261121,jacobi,hybrid,5,5,4,none,deterministic,static,fixed,200,0,iteration_cap,4.052544e-02,1.987803,511,1000000,0.052158,0.051036,0.061754,5,1.001265e+09,22.3800,24.0,20260802,cd57032941a8.dirty,backend_cost,,,,,,,cxx,cpp
poisson2d_rich_511,261121,gauss_seidel_rb,hybrid,5,5,4,none,deterministic,static,fixed,200,0,iteration_cap,2.677352e-02,1.987803,511,1000000,0.010892,0.009721,0.012116,5,4.794941e+09,107.1753,24.0,20260802,cd57032941a8.dirty,backend_cost,,,,,,,cxx,cpp
poisson2d_rich_511,261121,sor_rb,hybrid,5,5,4,none,deterministic,static,fixed,200,0,iteration_cap,2.184092e-01,1.987803,511,1000000,0.011641,0.010412,0.012349,5,4.486197e+09,100.2743,24.0,20260802,cd57032941a8.dirty,backend_cost,,,,,,,cxx,cpp
poisson2d_rich_511,261121,block_jacobi,hybrid,5,5,4,none,deterministic,static,fixed,200,0,iteration_cap,2.682042e-02,1.987803,511,1000000,0.055720,0.046879,0.060077,5,9.372640e+08,20.9495,24.0,20260802,cd57032941a8.dirty,backend_cost,,,,,,,cxx,cpp
poisson2d_rich_511,261121,cg,hybrid,5,5,4,none,deterministic,static,fixed,200,0,iteration_cap,2.342427e-02,1.987803,511,1000000,0.020762,0.020497,0.021654,5,2.515384e+09,56.2232,24.0,20260802,cd57032941a8.dirty,backend_cost,,,,,,,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,hybrid,5,5,4,none,deterministic,static,fixed,200,0,iteration_cap,3.943313e-02,1.993883,1023,1000000,0.554432,0.514337,0.558419,5,3.775138e+08,8.4381,24.0,20260802,cd57032941a8.dirty,backend_cost,,,,,,,cxx,cpp
poisson2d_rich_1023,1046529,gauss_seidel_rb,hybrid,5,5,4,none,deterministic,static,fixed,200,0,iteration_cap,2.761648e-02,1.993883,1023,1000000,0.036413,0.034256,0.037374,5,5.748067e+09,128.4793,24.0,20260802,cd57032941a8.dirty,backend_cost,,,,,,,cxx,cpp
poisson2d_rich_1023,1046529,sor_rb,hybrid,5,5,4,none,deterministic,static,fixed,200,0,iteration_cap,6.117221e-01,1.993883,1023,1000000,0.035680,0.034213,0.038261,5,5.866150e+09,131.1187,24.0,20260802,cd57032941a8.dirty,backend_cost,,,,,,,cxx,cpp
poisson2d_rich_1023,1046529,block_jacobi,hybrid,5,5,4,none,deterministic,static,fixed,200,0,iteration_cap,2.784840e-02,1.993883,1023,1000000,0.436689,0.401259,0.449560,5,4.793013e+08,10.7132,24.0,20260802,cd57032941a8.dirty,backend_cost,,,,,,,cxx,cpp
poisson2d_rich_1023,1046529,cg,hybrid,5,5,4,none,deterministic,static,fixed,200,0,iteration_cap,2.541155e-02,1.993883,1023,1000000,0.075443,0.067893,0.092832,5,2.774357e+09,62.0117,24.0,20260802,cd57032941a8.dirty,backend_cost,,,,,,,cxx,cpp
poisson2d_rich_2047,4190209,jacobi,hybrid,5,5,4,none,deterministic,static,fixed,200,0,iteration_cap,3.935747e-02,1.996937,2047,1000000,2.529918,2.511037,2.585596,5,3.312526e+08,7.4041,24.0,20260802,cd57032941a8.dirty,backend_cost,,,,,,,cxx,cpp
poisson2d_rich_2047,4190209,gauss_seidel_rb,hybrid,5,5,4,none,deterministic,static,fixed,200,0,iteration_cap,2.761906e-02,1.996937,2047,1000000,0.414002,0.392397,0.449199,5,2.024248e+09,45.2455,24.0,20260802,cd57032941a8.dirty,backend_cost,,,,,,,cxx,cpp
poisson2d_rich_2047,4190209,sor_rb,hybrid,5,5,4,none,deterministic,static,fixed,200,0,iteration_cap,1.144686e+00,1.996937,2047,1000000,0.428531,0.402672,0.457242,5,1.955615e+09,43.7114,24.0,20260802,cd57032941a8.dirty,backend_cost,,,,,,,cxx,cpp
poisson2d_rich_2047,4190209,block_jacobi,hybrid,5,5,4,none,deterministic,static,fixed,200,0,iteration_cap,2.786708e-02,1.996937,2047,1000000,2.998135,2.954291,3.022685,5,2.795210e+08,6.2478,24.0,20260802,cd57032941a8.dirty,backend_cost,,,,,,,cxx,cpp
poisson2d_rich_2047,4190209,cg,hybrid,5,5,4,none,deterministic,static,fixed,200,0,iteration_cap,3.487752e-02,1.996937,2047,1000000,1.311385,1.265215,1.372070,5,6.390509e+08,14.2839,24.0,20260802,cd57032941a8.dirty,backend_cost,,,,,,,cxx,cpp
poisson2d_rich_1023,1046529,jacobi,cuda,1,1,1,none,device,static,fixed,300,0,iteration_cap,3.207319e-02,1.993883,1023,1000000,0.012689,0.012476,0.013161,5,3.651783e+10,816.2371,24.0,20260802,cd57032941a8.dirty,device_comparison kernel=0.008597 transfer=0.002063,,,,,,,device,device
poisson2d_rich_1023,1046529,gauss_seidel_rb,cuda,1,1,1,none,device,static,fixed,300,0,iteration_cap,2.224451e-02,1.993883,1023,1000000,0.018750,0.018500,0.019256,5,2.165103e+10,483.9383,24.0,20260802,cd57032941a8.dirty,device_comparison kernel=0.014501 transfer=0.002170,,,,,,,device,device
poisson2d_rich_1023,1046529,sor_rb,cuda,1,1,1,none,device,static,fixed,300,0,iteration_cap,3.290568e-01,1.993883,1023,1000000,0.019596,0.018439,0.033588,5,2.070880e+10,462.8778,24.0,20260802,cd57032941a8.dirty,device_comparison kernel=0.015161 transfer=0.002185,,,,,,,device,device
poisson2d_rich_1023,1046529,cg,cuda,1,1,1,none,device,static,fixed,300,0,iteration_cap,1.979015e-02,1.993883,1023,1000000,0.070139,0.067236,0.076842,5,4.796405e+09,107.2080,24.0,20260802,cd57032941a8.dirty,device_comparison kernel=0.065457 transfer=0.002317,,,,,,,device,device
poisson2d_rich_2047,4190209,jacobi,cuda,1,1,1,none,device,static,fixed,300,0,iteration_cap,3.209477e-02,1.996937,2047,1000000,0.058361,0.057797,0.058786,5,2.667555e+10,596.2449,24.0,20260802,cd57032941a8.dirty,device_comparison kernel=0.047124 transfer=0.008200,,,,,,,device,device
poisson2d_rich_2047,4190209,gauss_seidel_rb,cuda,1,1,1,none,device,static,fixed,300,0,iteration_cap,2.239843e-02,1.996937,2047,1000000,0.092161,0.091781,0.093300,5,1.530780e+10,342.1561,24.0,20260802,cd57032941a8.dirty,device_comparison kernel=0.082119 transfer=0.007344,,,,,,,device,device
poisson2d_rich_2047,4190209,sor_rb,cuda,1,1,1,none,device,static,fixed,300,0,iteration_cap,8.624275e-01,1.996937,2047,1000000,0.093571,0.092316,0.093783,5,1.526754e+10,341.2561,24.0,20260802,cd57032941a8.dirty,device_comparison kernel=0.082336 transfer=0.007103,,,,,,,device,device
poisson2d_rich_2047,4190209,cg,cuda,1,1,1,none,device,static,fixed,300,0,iteration_cap,2.364154e-02,1.996937,2047,1000000,0.249730,0.247063,0.251364,5,5.279552e+09,118.0072,24.0,20260802,cd57032941a8.dirty,device_comparison kernel=0.238100 transfer=0.009491,,,,,,,device,device
poisson2d_rich_4095,16769025,jacobi,cuda,1,1,1,none,device,static,fixed,300,0,iteration_cap,3.262973e-02,1.998467,4095,1000000,0.257274,0.251310,0.261683,5,2.337401e+10,522.4497,24.0,20260802,cd57032941a8.dirty,device_comparison kernel=0.215227 transfer=0.033669,,,,,,,device,device
poisson2d_rich_4095,16769025,gauss_seidel_rb,cuda,1,1,1,none,device,static,fixed,300,0,iteration_cap,2.297339e-02,1.998467,4095,1000000,0.464242,0.463260,0.481809,5,1.182224e+10,264.2476,24.0,20260802,cd57032941a8.dirty,device_comparison kernel=0.425529 transfer=0.032969,,,,,,,device,device
poisson2d_rich_4095,16769025,sor_rb,cuda,1,1,1,none,device,static,fixed,300,0,iteration_cap,1.473617e+00,1.998467,4095,1000000,0.464241,0.462753,0.465078,5,1.181235e+10,264.0267,24.0,20260802,cd57032941a8.dirty,device_comparison kernel=0.425885 transfer=0.029383,,,,,,,device,device
poisson2d_rich_4095,16769025,cg,cuda,1,1,1,none,device,static,fixed,300,0,iteration_cap,2.861489e-02,1.998467,4095,1000000,1.073600,1.056940,1.080238,5,4.922387e+09,110.0239,24.0,20260802,cd57032941a8.dirty,device_comparison kernel=1.022006 transfer=0.029338,,,,,,,device,device
